charging;robot_4;-1;2.17;9.43;24.01;23.70;0.31;21.50;2.20
charging;robot_8;-1;22.92;16.39;33.21;32.90;0.31;27.50;5.40
charging;robot_7;-1;22.68;16.74;37.05;36.80;0.25;31.50;5.30
transportation;robot_2;1;33.24;8.76;58.65;58.30;0.35;26.85;7.93;17.15;6.37;63.29
transportation;robot_1;0;36.48;5.38;79.07;78.73;0.35;33.55;8.44;31.30;5.44;58.66
transportation;robot_5;5;37.53;15.35;80.09;79.75;0.34;30.00;7.71;29.50;12.54;59.63
transportation;robot_3;7;29.06;24.47;76.36;67.11;9.24;21.00;11.29;26.75;8.07;70.94
transportation;robot_6;6;36.58;19.81;82.75;82.47;0.29;34.25;9.77;30.65;7.80;59.58
transportation;robot_4;9;35.49;33.64;79.22;78.83;0.39;39.50;9.77;23.45;6.11;64.51
transportation;robot_7;13;41.13;54.96;71.00;70.66;0.34;26.85;9.96;27.60;6.25;58.87
transportation;robot_8;11;58.25;45.57;91.03;86.70;4.33;33.10;11.00;34.05;8.55;41.75
transportation;robot_1;14;25.03;61.02;102.45;78.68;23.78;25.05;8.65;35.00;9.98;33.63
transportation;robot_5;15;40.45;68.01;97.16;69.39;27.78;29.45;8.86;22.75;8.33;19.18
transportation;robot_3;10;33.57;38.37;132.26;69.50;62.76;28.80;12.38;20.64;7.68;37.37
transportation;robot_6;8;19.35;28.95;146.99;73.03;73.97;31.35;11.64;20.65;9.38;40.24
transportation;robot_7;12;34.22;94.97;93.13;61.79;31.34;26.30;7.48;20.55;7.46;24.65
charging;robot_5;-1;1.50;165.32;33.36;33.01;0.35;9.11;23.90
transportation;robot_4;16;31.92;74.39;124.81;85.98;38.82;22.40;12.17;43.70;7.71;32.60
transportation;robot_1;19;24.22;99.71;121.24;57.12;64.12;17.60;10.67;21.15;7.69;9.41
transportation;robot_8;4;41.75;92.95;129.83;85.89;43.95;27.80;12.04;37.54;8.50;0.00
transportation;robot_6;17;24.41;81.37;152.78;57.86;94.92;21.35;9.16;18.00;9.35;15.82
transportation;robot_3;18;29.36;100.39;135.44;64.80;70.64;21.10;11.00;22.75;9.94;8.01
charging;robot_7;-1;14.31;188.84;61.51;61.25;0.26;40.55;20.70
charging;robot_1;-1;8.67;221.12;46.48;46.20;0.28;18.70;27.50
charging;robot_8;-1;0.00;222.93;47.65;47.40;0.25;18.06;29.34
transportation;robot_5;27;45.07;166.14;117.31;84.42;32.88;26.10;17.46;36.75;4.11;54.93
charging;robot_6;-1;11.88;234.28;49.83;49.41;0.42;23.70;25.71
charging;robot_3;-1;8.01;235.87;54.18;53.95;0.23;25.30;28.65
transportation;robot_4;20;32.60;108.16;194.02;102.68;91.34;66.45;7.96;20.40;7.88;0.00
transportation;robot_7;30;26.21;190.30;123.63;63.23;60.39;20.85;8.39;26.30;7.69;73.79
transportation;robot_1;23;36.42;222.11;111.67;65.89;45.78;28.50;9.72;21.25;6.42;63.58
charging;robot_4;-1;0.00;302.37;39.36;39.10;0.26;11.45;27.65
transportation;robot_8;33;53.59;223.85;128.29;81.26;47.03;36.05;10.95;28.00;6.26;46.41
transportation;robot_5;25;38.53;166.19;189.64;72.03;117.61;37.05;8.85;19.85;6.28;16.40
transportation;robot_3;34;32.97;236.75;124.64;71.00;53.64;26.30;9.78;26.45;8.47;67.03
transportation;robot_6;28;39.58;235.01;136.21;86.82;49.40;28.70;8.40;39.05;10.66;60.42
transportation;robot_7;3;44.27;191.51;199.57;76.74;122.82;24.55;7.83;37.14;7.21;29.51
transportation;robot_4;32;27.85;305.53;97.14;60.64;36.50;10.80;12.56;29.65;7.63;72.15
transportation;robot_1;24;36.25;222.71;185.77;74.45;111.32;27.60;9.58;31.25;6.02;27.33
transportation;robot_5;26;16.40;166.79;257.59;68.24;189.34;19.85;9.52;29.00;9.87;0.00
transportation;robot_8;35;46.41;227.35;200.39;75.23;125.15;23.90;10.92;33.70;6.71;0.00
